fecha,nombre_fondo,valor_unidad
2018-05-30,Fondo de Cesantias Corto Plazo,27072.01
2018-05-30,Fondo de Pensiones Moderado,47694.58
2018-05-30,Fondo de Pensiones Conservador,48904.5
2018-05-30,Fondo de Pensiones Mayor Riesgo,49192.39
2018-05-30,Fondo de Pensiones Retiro Programado,50305.88
2018-05-31,Fondo de Cesantias Largo Plazo,27319.15
2018-05-31,Fondo de Cesantias Corto Plazo,27077.32
2018-05-31,Fondo de Pensiones Moderado,47695.75
2018-05-31,Fondo de Pensiones Conservador,48883.76
2018-05-31,Fondo de Pensiones Mayor Riesgo,49214.96
2018-05-31,Fondo de Pensiones Retiro Programado,50286.45
2018-06-01,Fondo de Cesantias Largo Plazo,27406.05
2018-06-01,Fondo de Cesantias Corto Plazo,27080.41
2018-06-01,Fondo de Pensiones Moderado,47851.79
2018-06-01,Fondo de Pensiones Conservador,48972.22
2018-06-01,Fondo de Pensiones Mayor Riesgo,49462.21
2018-06-01,Fondo de Pensiones Retiro Programado,50392.77
2018-06-02,Fondo de Cesantias Largo Plazo,27406.54
2018-06-02,Fondo de Cesantias Corto Plazo,27082.73
2018-06-02,Fondo de Pensiones Moderado,47856.8
2018-06-02,Fondo de Pensiones Conservador,48980.87
2018-06-02,Fondo de Pensiones Mayor Riesgo,49465.49
2018-06-02,Fondo de Pensiones Retiro Programado,50401.54
2018-06-03,Fondo de Cesantias Largo Plazo,27407.06
2018-06-03,Fondo de Cesantias Corto Plazo,27085.17
2018-06-03,Fondo de Pensiones Moderado,47861.59
2018-06-03,Fondo de Pensiones Conservador,48988.69
2018-06-03,Fondo de Pensiones Mayor Riesgo,49468.07
2018-06-03,Fondo de Pensiones Retiro Programado,50410.37
2018-06-04,Fondo de Cesantias Largo Plazo,27407.6
2018-06-04,Fondo de Cesantias Corto Plazo,27087.62
2018-06-04,Fondo de Pensiones Moderado,47866.4
2018-06-04,Fondo de Pensiones Conservador,48996.49
2018-06-04,Fondo de Pensiones Mayor Riesgo,49470.52
2018-06-04,Fondo de Pensiones Retiro Programado,50419.24
2018-06-05,Fondo de Cesantias Largo Plazo,27220.41
2018-06-05,Fondo de Cesantias Corto Plazo,27092.43
2018-06-05,Fondo de Pensiones Moderado,47935.16
2018-06-05,Fondo de Pensiones Conservador,49042.93
2018-06-05,Fondo de Pensiones Mayor Riesgo,49578.24
2018-06-05,Fondo de Pensiones Retiro Programado,50500.03
2018-06-06,Fondo de Cesantias Largo Plazo,27426.39
2018-06-06,Fondo de Cesantias Corto Plazo,27089.69
2018-06-06,Fondo de Pensiones Moderado,47895.69
2018-06-06,Fondo de Pensiones Conservador,49041.92
2018-06-06,Fondo de Pensiones Mayor Riesgo,49557.84
2018-06-06,Fondo de Pensiones Retiro Programado,50485.72
2018-06-07,Fondo de Cesantias Largo Plazo,27389.49
2018-06-07,Fondo de Cesantias Corto Plazo,27091.02
2018-06-07,Fondo de Pensiones Moderado,47796.47
2018-06-07,Fondo de Pensiones Conservador,48978.62
2018-06-07,Fondo de Pensiones Mayor Riesgo,49425.38
2018-06-07,Fondo de Pensiones Retiro Programado,50398.34
2018-06-08,Fondo de Cesantias Largo Plazo,27403.66
2018-06-08,Fondo de Cesantias Corto Plazo,27092.77
2018-06-08,Fondo de Pensiones Moderado,47806.95
2018-06-08,Fondo de Pensiones Conservador,48972.68
2018-06-08,Fondo de Pensiones Mayor Riesgo,49435.52
2018-06-08,Fondo de Pensiones Retiro Programado,50373.17
2018-06-09,Fondo de Cesantias Largo Plazo,27404.2
2018-06-09,Fondo de Cesantias Corto Plazo,27095.22
2018-06-09,Fondo de Pensiones Moderado,47811.64
2018-06-09,Fondo de Pensiones Conservador,48980.41
2018-06-09,Fondo de Pensiones Mayor Riesgo,49438.06
2018-06-09,Fondo de Pensiones Retiro Programado,50381.88
2018-06-10,Fondo de Cesantias Largo Plazo,27405.02
2018-06-10,Fondo de Cesantias Corto Plazo,27097.69
2018-06-10,Fondo de Pensiones Moderado,47816.35
2018-06-10,Fondo de Pensiones Conservador,48988.3
2018-06-10,Fondo de Pensiones Mayor Riesgo,49441.57
2018-06-10,Fondo de Pensiones Retiro Programado,50390.77
2018-06-11,Fondo de Cesantias Largo Plazo,27405.46
2018-06-11,Fondo de Cesantias Corto Plazo,27100.14
2018-06-11,Fondo de Pensiones Moderado,47821.0
2018-06-11,Fondo de Pensiones Conservador,48995.9
2018-06-11,Fondo de Pensiones Mayor Riesgo,49444.09
2018-06-11,Fondo de Pensiones Retiro Programado,50399.27
2018-06-12,Fondo de Cesantias Largo Plazo,27415.95
2018-06-12,Fondo de Cesantias Corto Plazo,27109.79
2018-06-12,Fondo de Pensiones Moderado,47862.22
2018-06-12,Fondo de Pensiones Conservador,48993.78
2018-06-12,Fondo de Pensiones Mayor Riesgo,49555.57
2018-06-12,Fondo de Pensiones Retiro Programado,50413.21
2018-06-13,Fondo de Cesantias Largo Plazo,27410.46
2018-06-13,Fondo de Cesantias Corto Plazo,27117.21
2018-06-13,Fondo de Pensiones Moderado,47869.18
2018-06-13,Fondo de Pensiones Conservador,48994.79
2018-06-13,Fondo de Pensiones Mayor Riesgo,49581.58
2018-06-13,Fondo de Pensiones Retiro Programado,50421.73
2018-06-14,Fondo de Cesantias Largo Plazo,27429.33
2018-06-14,Fondo de Cesantias Corto Plazo,27119.37
2018-06-14,Fondo de Pensiones Moderado,47838.84
2018-06-14,Fondo de Pensiones Conservador,49016.88
2018-06-14,Fondo de Pensiones Mayor Riesgo,49542.05
2018-06-14,Fondo de Pensiones Retiro Programado,50454.25
2018-06-15,Fondo de Cesantias Largo Plazo,27399.26
2018-06-15,Fondo de Cesantias Corto Plazo,27121.7
2018-06-15,Fondo de Pensiones Moderado,47806.46
2018-06-15,Fondo de Pensiones Conservador,48993.34
2018-06-15,Fondo de Pensiones Mayor Riesgo,49528.27
2018-06-15,Fondo de Pensiones Retiro Programado,50435.02
2018-06-16,Fondo de Cesantias Largo Plazo,27399.62
2018-06-16,Fondo de Cesantias Corto Plazo,27123.28
2018-06-16,Fondo de Pensiones Moderado,47811.8
2018-06-16,Fondo de Pensiones Conservador,49000.13
2018-06-16,Fondo de Pensiones Mayor Riesgo,49530.84
2018-06-16,Fondo de Pensiones Retiro Programado,50460.15
2018-06-17,Fondo de Cesantias Largo Plazo,27399.87
2018-06-17,Fondo de Cesantias Corto Plazo,27125.73
2018-06-17,Fondo de Pensiones Moderado,47816.1
2018-06-17,Fondo de Pensiones Conservador,49006.89
2018-06-17,Fondo de Pensiones Mayor Riesgo,49533.28
2018-06-17,Fondo de Pensiones Retiro Programado,50467.49
2018-06-18,Fondo de Cesantias Largo Plazo,27478.82
2018-06-18,Fondo de Cesantias Corto Plazo,27133.88
2018-06-18,Fondo de Pensiones Moderado,47929.97
2018-06-18,Fondo de Pensiones Conservador,49069.75
2018-06-18,Fondo de Pensiones Mayor Riesgo,49633.21
2018-06-18,Fondo de Pensiones Retiro Programado,50509.92
2018-06-19,Fondo de Cesantias Largo Plazo,27409.1
2018-06-19,Fondo de Cesantias Corto Plazo,27139.18
2018-06-19,Fondo de Pensiones Moderado,47723.9
2018-06-19,Fondo de Pensiones Conservador,48993.02
2018-06-19,Fondo de Pensiones Mayor Riesgo,49280.93
2018-06-19,Fondo de Pensiones Retiro Programado,50431.19
2018-06-20,Fondo de Cesantias Largo Plazo,27385.34
2018-06-20,Fondo de Cesantias Corto Plazo,27132.04
2018-06-20,Fondo de Pensiones Moderado,47682.38
2018-06-20,Fondo de Pensiones Conservador,48986.68
2018-06-20,Fondo de Pensiones Mayor Riesgo,49229.78
2018-06-20,Fondo de Pensiones Retiro Programado,50426.74
2018-06-21,Fondo de Cesantias Largo Plazo,27397.08
2018-06-21,Fondo de Cesantias Corto Plazo,27136.02
2018-06-21,Fondo de Pensiones Moderado,47687.23
2018-06-21,Fondo de Pensiones Conservador,48966.75
2018-06-21,Fondo de Pensiones Mayor Riesgo,49253.04
2018-06-21,Fondo de Pensiones Retiro Programado,50387.33
2018-06-22,Fondo de Cesantias Largo Plazo,27357.29
2018-06-22,Fondo de Cesantias Corto Plazo,27141.16
2018-06-22,Fondo de Pensiones Moderado,47582.94
2018-06-22,Fondo de Pensiones Conservador,48951.46
2018-06-22,Fondo de Pensiones Mayor Riesgo,49098.13
2018-06-22,Fondo de Pensiones Retiro Programado,50367.27
2018-06-23,Fondo de Cesantias Largo Plazo,27357.15
2018-06-23,Fondo de Cesantias Corto Plazo,27143.62
2018-06-23,Fondo de Pensiones Moderado,47586.55
2018-06-23,Fondo de Pensiones Conservador,48957.06
2018-06-23,Fondo de Pensiones Mayor Riesgo,49100.33
2018-06-23,Fondo de Pensiones Retiro Programado,50372.75
2018-06-24,Fondo de Cesantias Largo Plazo,27357.03
2018-06-24,Fondo de Cesantias Corto Plazo,27146.1
2018-06-24,Fondo de Pensiones Moderado,47590.19
2018-06-24,Fondo de Pensiones Conservador,48962.69
2018-06-24,Fondo de Pensiones Mayor Riesgo,49102.55
2018-06-24,Fondo de Pensiones Retiro Programado,50378.33
2018-06-25,Fondo de Cesantias Largo Plazo,27313.8
2018-06-25,Fondo de Cesantias Corto Plazo,27150.5
2018-06-25,Fondo de Pensiones Moderado,47532.88
2018-06-25,Fondo de Pensiones Conservador,48955.19
2018-06-25,Fondo de Pensiones Mayor Riesgo,48997.42
2018-06-25,Fondo de Pensiones Retiro Programado,50379.68
2018-06-26,Fondo de Cesantias Largo Plazo,27393.22
2018-06-26,Fondo de Cesantias Corto Plazo,27153.93
2018-06-26,Fondo de Pensiones Moderado,47662.1
2018-06-26,Fondo de Pensiones Conservador,49026.97
2018-06-26,Fondo de Pensiones Mayor Riesgo,49180.21
2018-06-26,Fondo de Pensiones Retiro Programado,50454.46
2018-06-27,Fondo de Cesantias Largo Plazo,27371.55
2018-06-27,Fondo de Cesantias Corto Plazo,27155.67
2018-06-27,Fondo de Pensiones Moderado,47621.86
2018-06-27,Fondo de Pensiones Conservador,49011.25
2018-06-27,Fondo de Pensiones Mayor Riesgo,49056.29
2018-06-27,Fondo de Pensiones Retiro Programado,50445.96
2018-06-28,Fondo de Cesantias Largo Plazo,27510.41
2018-06-28,Fondo de Cesantias Corto Plazo,27158.54
2018-06-28,Fondo de Pensiones Moderado,47858.28
2018-06-28,Fondo de Pensiones Conservador,49077.08
2018-06-28,Fondo de Pensiones Mayor Riesgo,49443.38
2018-06-28,Fondo de Pensiones Retiro Programado,50504.1
2018-06-29,Fondo de Cesantias Largo Plazo,27589.27
2018-06-29,Fondo de Cesantias Corto Plazo,27151.57
2018-06-29,Fondo de Pensiones Moderado,48042.58
2018-06-29,Fondo de Pensiones Conservador,49169.91
2018-06-29,Fondo de Pensiones Mayor Riesgo,49745.25
2018-06-29,Fondo de Pensiones Retiro Programado,50596.52
2018-06-30,Fondo de Cesantias Largo Plazo,27589.46
2018-06-30,Fondo de Cesantias Corto Plazo,27153.7
2018-06-30,Fondo de Pensiones Moderado,48046.98
2018-06-30,Fondo de Pensiones Conservador,49176.84
2018-06-30,Fondo de Pensiones Mayor Riesgo,49747.78
2018-06-30,Fondo de Pensiones Retiro Programado,50603.91
2018-07-01,Fondo de Cesantias Largo Plazo,27589.65
2018-07-01,Fondo de Cesantias Corto Plazo,27156.17
2018-07-01,Fondo de Pensiones Moderado,48051.37
2018-07-01,Fondo de Pensiones Conservador,49183.8
2018-07-01,Fondo de Pensiones Mayor Riesgo,49750.31
2018-07-01,Fondo de Pensiones Retiro Programado,50611.31
2018-07-02,Fondo de Cesantias Largo Plazo,27589.84
2018-07-02,Fondo de Cesantias Corto Plazo,27158.65
2018-07-02,Fondo de Pensiones Moderado,48055.78
2018-07-02,Fondo de Pensiones Conservador,49190.69
2018-07-02,Fondo de Pensiones Mayor Riesgo,49752.82
2018-07-02,Fondo de Pensiones Retiro Programado,50618.69
2018-07-03,Fondo de Cesantias Largo Plazo,27522.76
2018-07-03,Fondo de Cesantias Corto Plazo,27170.8
2018-07-03,Fondo de Pensiones Moderado,47892.3
2018-07-03,Fondo de Pensiones Conservador,49146.9
2018-07-03,Fondo de Pensiones Mayor Riesgo,49523.16
2018-07-03,Fondo de Pensiones Retiro Programado,50568.35
2018-07-04,Fondo de Cesantias Largo Plazo,27545.72
2018-07-04,Fondo de Cesantias Corto Plazo,27175.72
2018-07-04,Fondo de Pensiones Moderado,47943.1
2018-07-04,Fondo de Pensiones Conservador,49159.18
2018-07-04,Fondo de Pensiones Mayor Riesgo,49592.0
2018-07-04,Fondo de Pensiones Retiro Programado,50582.36
2018-07-05,Fondo de Cesantias Largo Plazo,27552.14
2018-07-05,Fondo de Cesantias Corto Plazo,27172.41
2018-07-05,Fondo de Pensiones Moderado,47888.91
2018-07-05,Fondo de Pensiones Conservador,49167.54
2018-07-05,Fondo de Pensiones Mayor Riesgo,49577.0
2018-07-05,Fondo de Pensiones Retiro Programado,50590.81
2018-07-06,Fondo de Cesantias Largo Plazo,27522.64
2018-07-06,Fondo de Cesantias Corto Plazo,27172.04
2018-07-06,Fondo de Pensiones Moderado,47844.9
2018-07-06,Fondo de Pensiones Conservador,49152.16
2018-07-06,Fondo de Pensiones Mayor Riesgo,49559.18
2018-07-06,Fondo de Pensiones Retiro Programado,50583.89
2018-07-07,Fondo de Cesantias Largo Plazo,27522.88
2018-07-07,Fondo de Cesantias Corto Plazo,27174.48
2018-07-07,Fondo de Pensiones Moderado,47849.14
2018-07-07,Fondo de Pensiones Conservador,49159.13
2018-07-07,Fondo de Pensiones Mayor Riesgo,49561.77
2018-07-07,Fondo de Pensiones Retiro Programado,50591.27
2018-07-08,Fondo de Cesantias Largo Plazo,27523.16
2018-07-08,Fondo de Cesantias Corto Plazo,27176.95
2018-07-08,Fondo de Pensiones Moderado,47853.4
2018-07-08,Fondo de Pensiones Conservador,49166.11
2018-07-08,Fondo de Pensiones Mayor Riesgo,49564.36
2018-07-08,Fondo de Pensiones Retiro Programado,50598.65
2018-07-09,Fondo de Cesantias Largo Plazo,27583.15
2018-07-09,Fondo de Cesantias Corto Plazo,27181.29
2018-07-09,Fondo de Pensiones Moderado,48022.04
2018-07-09,Fondo de Pensiones Conservador,49218.76
2018-07-09,Fondo de Pensiones Mayor Riesgo,49772.02
2018-07-09,Fondo de Pensiones Retiro Programado,50664.98
2018-07-10,Fondo de Cesantias Largo Plazo,27597.26
2018-07-10,Fondo de Cesantias Corto Plazo,27181.68
2018-07-10,Fondo de Pensiones Moderado,48035.11
2018-07-10,Fondo de Pensiones Conservador,49223.73
2018-07-10,Fondo de Pensiones Mayor Riesgo,49848.98
2018-07-10,Fondo de Pensiones Retiro Programado,50662.44
2018-07-11,Fondo de Cesantias Largo Plazo,27537.97
2018-07-11,Fondo de Cesantias Corto Plazo,27185.97
2018-07-11,Fondo de Pensiones Moderado,47900.24
2018-07-11,Fondo de Pensiones Conservador,49178.95
2018-07-11,Fondo de Pensiones Mayor Riesgo,49621.06
2018-07-11,Fondo de Pensiones Retiro Programado,50620.11
2018-07-12,Fondo de Cesantias Largo Plazo,27551.1
2018-07-12,Fondo de Cesantias Corto Plazo,27183.87
2018-07-12,Fondo de Pensiones Moderado,47925.81
2018-07-12,Fondo de Pensiones Conservador,49181.57
2018-07-12,Fondo de Pensiones Mayor Riesgo,49670.7
2018-07-12,Fondo de Pensiones Retiro Programado,50602.79
2018-07-13,Fondo de Cesantias Largo Plazo,27514.76
2018-07-13,Fondo de Cesantias Corto Plazo,27194.59
2018-07-13,Fondo de Pensiones Moderado,47869.08
2018-07-13,Fondo de Pensiones Conservador,49153.36
2018-07-13,Fondo de Pensiones Mayor Riesgo,49645.71
2018-07-13,Fondo de Pensiones Retiro Programado,50575.54
2018-07-14,Fondo de Cesantias Largo Plazo,27514.97
2018-07-14,Fondo de Cesantias Corto Plazo,27196.69
2018-07-14,Fondo de Pensiones Moderado,47873.39
2018-07-14,Fondo de Pensiones Conservador,49160.23
2018-07-14,Fondo de Pensiones Mayor Riesgo,49648.35
2018-07-14,Fondo de Pensiones Retiro Programado,50582.95
2018-07-15,Fondo de Cesantias Largo Plazo,27515.18
2018-07-15,Fondo de Cesantias Corto Plazo,27199.15
2018-07-15,Fondo de Pensiones Moderado,47877.72
2018-07-15,Fondo de Pensiones Conservador,49167.11
2018-07-15,Fondo de Pensiones Mayor Riesgo,49651.04
2018-07-15,Fondo de Pensiones Retiro Programado,50590.35
2018-07-16,Fondo de Cesantias Largo Plazo,27543.76
2018-07-16,Fondo de Cesantias Corto Plazo,27204.35
2018-07-16,Fondo de Pensiones Moderado,47944.66
2018-07-16,Fondo de Pensiones Conservador,49199.87
2018-07-16,Fondo de Pensiones Mayor Riesgo,49754.92
2018-07-16,Fondo de Pensiones Retiro Programado,50630.15
2018-07-17,Fondo de Cesantias Largo Plazo,27578.02
2018-07-17,Fondo de Cesantias Corto Plazo,27205.6
2018-07-17,Fondo de Pensiones Moderado,47993.33
2018-07-17,Fondo de Pensiones Conservador,49239.37
2018-07-17,Fondo de Pensiones Mayor Riesgo,49817.5
2018-07-17,Fondo de Pensiones Retiro Programado,50658.56
2018-07-18,Fondo de Cesantias Largo Plazo,27584.6
2018-07-18,Fondo de Cesantias Corto Plazo,27208.5
2018-07-18,Fondo de Pensiones Moderado,48000.65
2018-07-18,Fondo de Pensiones Conservador,49236.69
2018-07-18,Fondo de Pensiones Mayor Riesgo,49827.84
2018-07-18,Fondo de Pensiones Retiro Programado,50645.58
2018-07-19,Fondo de Cesantias Largo Plazo,27544.04
2018-07-19,Fondo de Cesantias Corto Plazo,27209.33
2018-07-19,Fondo de Pensiones Moderado,47922.62
2018-07-19,Fondo de Pensiones Conservador,49200.42
2018-07-19,Fondo de Pensiones Mayor Riesgo,49705.46
2018-07-19,Fondo de Pensiones Retiro Programado,50613.07
2018-07-20,Fondo de Cesantias Largo Plazo,27544.1
2018-07-20,Fondo de Cesantias Corto Plazo,27211.77
2018-07-20,Fondo de Pensiones Moderado,47926.64
2018-07-20,Fondo de Pensiones Conservador,49206.78
2018-07-20,Fondo de Pensiones Mayor Riesgo,49707.98
2018-07-20,Fondo de Pensiones Retiro Programado,50619.71
2018-07-21,Fondo de Cesantias Largo Plazo,27544.12
2018-07-21,Fondo de Cesantias Corto Plazo,27214.23
2018-07-21,Fondo de Pensiones Moderado,47930.63
2018-07-21,Fondo de Pensiones Conservador,49213.09
2018-07-21,Fondo de Pensiones Mayor Riesgo,49710.51
2018-07-21,Fondo de Pensiones Retiro Programado,50626.25
2018-07-22,Fondo de Cesantias Largo Plazo,27544.18
2018-07-22,Fondo de Cesantias Corto Plazo,27216.63
2018-07-22,Fondo de Pensiones Moderado,47934.67
2018-07-22,Fondo de Pensiones Conservador,49219.5
2018-07-22,Fondo de Pensiones Mayor Riesgo,49713.09
2018-07-22,Fondo de Pensiones Retiro Programado,50632.9
2018-07-23,Fondo de Cesantias Largo Plazo,27608.19
2018-07-23,Fondo de Cesantias Corto Plazo,27217.98
2018-07-23,Fondo de Pensiones Moderado,48037.87
2018-07-23,Fondo de Pensiones Conservador,49288.12
2018-07-23,Fondo de Pensiones Mayor Riesgo,49871.91
2018-07-23,Fondo de Pensiones Retiro Programado,50687.11
2018-07-24,Fondo de Cesantias Largo Plazo,27624.87
2018-07-24,Fondo de Cesantias Corto Plazo,27225.69
2018-07-24,Fondo de Pensiones Moderado,48087.95
2018-07-24,Fondo de Pensiones Conservador,49320.84
2018-07-24,Fondo de Pensiones Mayor Riesgo,49952.97
2018-07-24,Fondo de Pensiones Retiro Programado,50712.51
2018-07-25,Fondo de Cesantias Largo Plazo,27561.49
2018-07-25,Fondo de Cesantias Corto Plazo,27228.99
2018-07-25,Fondo de Pensiones Moderado,47986.94
2018-07-25,Fondo de Pensiones Conservador,49280.97
2018-07-25,Fondo de Pensiones Mayor Riesgo,49825.5
2018-07-25,Fondo de Pensiones Retiro Programado,50657.27
2018-07-26,Fondo de Cesantias Largo Plazo,27590.57
2018-07-26,Fondo de Cesantias Corto Plazo,27232.22
2018-07-26,Fondo de Pensiones Moderado,48055.7
2018-07-26,Fondo de Pensiones Conservador,49315.53
2018-07-26,Fondo de Pensiones Mayor Riesgo,49919.74
2018-07-26,Fondo de Pensiones Retiro Programado,50686.58
2018-07-27,Fondo de Cesantias Largo Plazo,27525.27
2018-07-27,Fondo de Cesantias Corto Plazo,27233.17
2018-07-27,Fondo de Pensiones Moderado,48009.95
2018-07-27,Fondo de Pensiones Conservador,49275.54
2018-07-27,Fondo de Pensiones Mayor Riesgo,49854.94
2018-07-27,Fondo de Pensiones Retiro Programado,50639.75
2018-07-28,Fondo de Cesantias Largo Plazo,27525.43
2018-07-28,Fondo de Cesantias Corto Plazo,27235.54
2018-07-28,Fondo de Pensiones Moderado,48014.06
2018-07-28,Fondo de Pensiones Conservador,49282.0
2018-07-28,Fondo de Pensiones Mayor Riesgo,49857.59
2018-07-28,Fondo de Pensiones Retiro Programado,50646.48
2018-07-29,Fondo de Cesantias Largo Plazo,27525.74
2018-07-29,Fondo de Cesantias Corto Plazo,27237.95
2018-07-29,Fondo de Pensiones Moderado,48018.2
2018-07-29,Fondo de Pensiones Conservador,49288.76
2018-07-29,Fondo de Pensiones Mayor Riesgo,49860.4
2018-07-29,Fondo de Pensiones Retiro Programado,50653.5
2018-07-30,Fondo de Cesantias Largo Plazo,27546.33
2018-07-30,Fondo de Cesantias Corto Plazo,27245.76
2018-07-30,Fondo de Pensiones Moderado,48020.27
2018-07-30,Fondo de Pensiones Conservador,49287.6
2018-07-30,Fondo de Pensiones Mayor Riesgo,49913.64
2018-07-30,Fondo de Pensiones Retiro Programado,50646.56
2018-07-31,Fondo de Cesantias Largo Plazo,27509.42
2018-07-31,Fondo de Cesantias Corto Plazo,27254.11
2018-07-31,Fondo de Pensiones Moderado,47934.67
2018-07-31,Fondo de Pensiones Conservador,49234.35
2018-07-31,Fondo de Pensiones Mayor Riesgo,49751.07
2018-07-31,Fondo de Pensiones Retiro Programado,50581.77
2018-08-01,Fondo de Cesantias Largo Plazo,27531.44
2018-08-01,Fondo de Cesantias Corto Plazo,27257.17
2018-08-01,Fondo de Pensiones Moderado,47968.43
2018-08-01,Fondo de Pensiones Conservador,49226.71
2018-08-01,Fondo de Pensiones Mayor Riesgo,49817.1
2018-08-01,Fondo de Pensiones Retiro Programado,50558.9
2018-08-02,Fondo de Cesantias Largo Plazo,27511.75
2018-08-02,Fondo de Cesantias Corto Plazo,27259.7
2018-08-02,Fondo de Pensiones Moderado,47858.06
2018-08-02,Fondo de Pensiones Conservador,49180.35
2018-08-02,Fondo de Pensiones Mayor Riesgo,49618.34
2018-08-02,Fondo de Pensiones Retiro Programado,50503.29
2018-08-03,Fondo de Cesantias Largo Plazo,27528.45
2018-08-03,Fondo de Cesantias Corto Plazo,27264.1
2018-08-03,Fondo de Pensiones Moderado,47896.71
2018-08-03,Fondo de Pensiones Conservador,49206.8
2018-08-03,Fondo de Pensiones Mayor Riesgo,49663.27
2018-08-03,Fondo de Pensiones Retiro Programado,50528.75
2018-08-04,Fondo de Cesantias Largo Plazo,27528.55
2018-08-04,Fondo de Cesantias Corto Plazo,27266.49
2018-08-04,Fondo de Pensiones Moderado,47900.76
2018-08-04,Fondo de Pensiones Conservador,49213.25
2018-08-04,Fondo de Pensiones Mayor Riesgo,49665.85
2018-08-04,Fondo de Pensiones Retiro Programado,50535.47
2018-08-05,Fondo de Cesantias Largo Plazo,27528.63
2018-08-05,Fondo de Cesantias Corto Plazo,27268.87
2018-08-05,Fondo de Pensiones Moderado,47904.76
2018-08-05,Fondo de Pensiones Conservador,49219.63
2018-08-05,Fondo de Pensiones Mayor Riesgo,49668.38
2018-08-05,Fondo de Pensiones Retiro Programado,50542.11
2018-08-06,Fondo de Cesantias Largo Plazo,27523.17
2018-08-06,Fondo de Cesantias Corto Plazo,27271.88
2018-08-06,Fondo de Pensiones Moderado,47833.67
2018-08-06,Fondo de Pensiones Conservador,49181.23
2018-08-06,Fondo de Pensiones Mayor Riesgo,49572.89
2018-08-06,Fondo de Pensiones Retiro Programado,50472.16
2018-08-07,Fondo de Cesantias Largo Plazo,27523.26
2018-08-07,Fondo de Cesantias Corto Plazo,27274.31
2018-08-07,Fondo de Pensiones Moderado,47837.54
2018-08-07,Fondo de Pensiones Conservador,49187.64
2018-08-07,Fondo de Pensiones Mayor Riesgo,49575.39
2018-08-07,Fondo de Pensiones Retiro Programado,50478.84
2018-08-08,Fondo de Cesantias Largo Plazo,27610.86
2018-08-08,Fondo de Cesantias Corto Plazo,27274.28
2018-08-08,Fondo de Pensiones Moderado,48022.8
2018-08-08,Fondo de Pensiones Conservador,49270.9
2018-08-08,Fondo de Pensiones Mayor Riesgo,49835.44
2018-08-08,Fondo de Pensiones Retiro Programado,50554.22
2018-08-09,Fondo de Cesantias Largo Plazo,27609.71
2018-08-09,Fondo de Cesantias Corto Plazo,27280.67
2018-08-09,Fondo de Pensiones Moderado,48040.43
2018-08-09,Fondo de Pensiones Conservador,49297.34
2018-08-09,Fondo de Pensiones Mayor Riesgo,49806.0
2018-08-09,Fondo de Pensiones Retiro Programado,50613.12
2018-08-10,Fondo de Cesantias Largo Plazo,27548.08
2018-08-10,Fondo de Cesantias Corto Plazo,27281.7
2018-08-10,Fondo de Pensiones Moderado,47877.61
2018-08-10,Fondo de Pensiones Conservador,49218.67
2018-08-10,Fondo de Pensiones Mayor Riesgo,49500.8
2018-08-10,Fondo de Pensiones Retiro Programado,50541.13
2018-08-11,Fondo de Cesantias Largo Plazo,27548.14
2018-08-11,Fondo de Cesantias Corto Plazo,27284.03
2018-08-11,Fondo de Pensiones Moderado,47881.5
2018-08-11,Fondo de Pensiones Conservador,49224.99
2018-08-11,Fondo de Pensiones Mayor Riesgo,49503.39
2018-08-11,Fondo de Pensiones Retiro Programado,50547.74
2018-08-12,Fondo de Cesantias Largo Plazo,27548.22
2018-08-12,Fondo de Cesantias Corto Plazo,27286.48
2018-08-12,Fondo de Pensiones Moderado,47885.52
2018-08-12,Fondo de Pensiones Conservador,49231.43
2018-08-12,Fondo de Pensiones Mayor Riesgo,49506.0
2018-08-12,Fondo de Pensiones Retiro Programado,50554.44
2018-08-13,Fondo de Cesantias Largo Plazo,27544.14
2018-08-13,Fondo de Cesantias Corto Plazo,27289.94
2018-08-13,Fondo de Pensiones Moderado,47854.1
2018-08-13,Fondo de Pensiones Conservador,49207.64
2018-08-13,Fondo de Pensiones Mayor Riesgo,49414.88
2018-08-13,Fondo de Pensiones Retiro Programado,50520.43
2018-08-14,Fondo de Cesantias Largo Plazo,27627.67
2018-08-14,Fondo de Cesantias Corto Plazo,27293.44
2018-08-14,Fondo de Pensiones Moderado,47980.57
2018-08-14,Fondo de Pensiones Conservador,49260.26
2018-08-14,Fondo de Pensiones Mayor Riesgo,49543.79
2018-08-14,Fondo de Pensiones Retiro Programado,50567.08
2018-08-15,Fondo de Cesantias Largo Plazo,27640.01
2018-08-15,Fondo de Cesantias Corto Plazo,27294.07
2018-08-15,Fondo de Pensiones Moderado,47963.4
2018-08-15,Fondo de Pensiones Conservador,49257.42
2018-08-15,Fondo de Pensiones Mayor Riesgo,49435.2
2018-08-15,Fondo de Pensiones Retiro Programado,50565.67
2018-08-16,Fondo de Cesantias Largo Plazo,27640.18
2018-08-16,Fondo de Cesantias Corto Plazo,27332.51
2018-08-16,Fondo de Pensiones Moderado,47958.76
2018-08-16,Fondo de Pensiones Conservador,49267.7
2018-08-16,Fondo de Pensiones Mayor Riesgo,49506.89
2018-08-16,Fondo de Pensiones Retiro Programado,50569.59
2018-08-17,Fondo de Cesantias Largo Plazo,27674.59
2018-08-17,Fondo de Cesantias Corto Plazo,27336.99
2018-08-17,Fondo de Pensiones Moderado,48030.03
